formulationCode,formulationName,productCode,productName,targetMass,totalMass,uom,totalIngredient,status,mustFollowOrder,min,max,toleranceGroupingName,toleranceType,maxAllowedWeighingQty,implementToleranceGrouping,instruction
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00358,LEMON E1S6341,30,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00359,SOUR M4B2467,40,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00050,ETHYL MALTOL,2,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00169,SWEETNER A6H1010,50,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00039,CHILLER A6H1004,150,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00138,SALTNIC A6H1007,90,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00363,SN D9C4375,30,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00131,PROPYLENE GLYCOL (PG),48,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY PINEAPPLE SALT,MIXING - ICY PINEAPPLE SALT,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00353,KELAPA D9C4380,140,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00380,BUFFER D9C4436,30,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00050,ETHYL MALTOL,2,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00320,VANILIN D9C4379,1,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00169,SWEETNER A6H1010,55,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00039,CHILLER A6H1004,160,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00138,SALTNIC A6H1007,120,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00131,PROPYLENE GLYCOL (PG),92,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - COCONUT WATER,MIXING - COCONUT WATER,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00173,TEH M4B2004,95,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00258,LEMON D9C4164,50,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00260,JERUK M4B2239,10,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00063,JERUKNIPIS M4B2010,30,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00381,LEMON M4B2518,15,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00150,SOUR A6H1016,40,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00349,ACID D9C4381,20,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00050,ETHYL MALTOL,4,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00169,SWEETNER A6H1010,60,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00039,CHILLER A6H1004,150,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00138,SALTNIC A6H1007,120,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00131,PROPYLENE GLYCOL (PG),6,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED LEMON TEA,MIXING - ICED LEMON TEA,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,13,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00382,KOPI A6H1260,40,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00383,KOPI D9C4283,40,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00165,SUSU E1S6116,50,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00384,KRIM A6H1215,40,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00191,VANILA J7W2045,40,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00192,MENTEGA M4B2042,30,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00385,KARAMEL M4B2573,20,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00050,ETHYL MALTOL,2,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00169,SWEETNER A6H1010,60,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00039,CHILLER A6H1004,140,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00138,SALTNIC A6H1007,90,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00363,SN D9C4375,30,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00131,PROPYLENE GLYCOL (PG),18,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - BW FRAPPUCCINO,MIXING - BW FRAPPUCCINO,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,14,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00140,SEMANGKA B7P2018,130,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00099,MARKISA E1S6004,20,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00139,SEMANGKA A6H1013,50,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00386,PERSIK M4B2574,10,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00108,MENTHOL C8J3005,4,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00039,CHILLER A6H1004,170,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00169,SWEETNER A6H1010,50,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00138,SALTNIC A6H1007,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00131,PROPYLENE GLYCOL (PG),46,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY WATERMELON,MIXING - ICY WATERMELON,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00278,MANGGA N7S8078,50,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00279,MANGGA N7S8025,40,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00087,MANGGA D9C4011,70,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00257,PERSIK M4B2232,20,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00386,PERSIK M4B2574,35,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00169,SWEETNER A6H1010,55,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00047,COOLING N7S8024,130,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00138,SALTNIC A6H1007,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00131,PROPYLENE GLYCOL (PG),80,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREDIKSI EL GOPE,MIXING - PREDIKSI EL GOPE,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00087,MANGGA D9C4011,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00084,MANGGA A6H1031,60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00121,PERMEN M4B2070,40,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00386,PERSIK M4B2574,10,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00038,CERI M4B2036,30,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00169,SWEETNER A6H1010,50,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00047,COOLING N7S8024,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00138,SALTNIC A6H1007,60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00131,PROPYLENE GLYCOL (PG),110,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE MANGO,MIXING - LITE MANGO,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00102,MELON D9C4012,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00107,MELON N7S8013,30,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00386,PERSIK M4B2574,40,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00121,PERMEN M4B2070,60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00122,PERMEN M4B2071,40,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00169,SWEETNER A6H1010,50,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00047,COOLING N7S8024,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00138,SALTNIC A6H1007,60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00131,PROPYLENE GLYCOL (PG),80,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - LITE HONEYDEW,MIXING - LITE HONEYDEW,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00060,JAMBU M4B2095,50,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00058,JAMBU E1S6082,50,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00386,PERSIK M4B2574,20,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00038,CERI M4B2036,70,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00020,BERI B7P2112,20,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00169,SWEETNER A6H1010,50,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00108,MENTHOL C8J3005,2,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00039,CHILLER A6H1004,150,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00138,SALTNIC A6H1007,120,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00131,PROPYLENE GLYCOL (PG),68,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ZODIAC LIBRA,MIXING - ZODIAC LIBRA,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00173,TEH M4B2004,100,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00259,TEH E1S6161,30,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00257,PERSIK M4B2232,40,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00386,PERSIK M4B2574,20,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00169,SWEETNER A6H1010,60,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00047,COOLING N7S8024,130,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00138,SALTNIC A6H1007,120,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00131,PROPYLENE GLYCOL (PG),100,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICED PEACH TEA,MIXING - ICED PEACH TEA,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,9,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00140,SEMANGKA B7P2018,160,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00099,MARKISA E1S6004,40,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00139,SEMANGKA A6H1013,80,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00386,PERSIK M4B2574,25,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00050,ETHYL MALTOL,5,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00169,SWEETNER A6H1010,105,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00039,CHILLER A6H1004,170,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00108,MENTHOL C8J3005,5,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00138,SALTNIC A6H1007,160,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - WATERMELON CAPSULE,MIXING - WATERMELON CAPSULE,RMLIQ00187,VEGETABLE GLYCERIN (VG),250,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00011,APEL D9C4008,140,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00012,APEL E1S6011,40,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00387,APEL M4B2488,40,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00388,PLUM D9C4437,10,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00386,PERSIK M4B2574,5,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00050,ETHYL MALTOL,3,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00169,SWEETNER A6H1010,50,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00039,CHILLER A6H1004,160,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00138,SALTNIC A6H1007,90,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00363,SN D9C4375,30,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00131,PROPYLENE GLYCOL (PG),32,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ERIKA RED APPLE,MIXING - ERIKA RED APPLE,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,12,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00062,JERUK M4B2009,20,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00189,JERUK E1S6040,40,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00080,LEMON B7P2022,80,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00149,SODA A6H1015,20,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00150,SOUR A6H1016,30,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00108,MENTHOL C8J3005,4,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00169,SWEETNER A6H1010,60,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00039,CHILLER A6H1004,170,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00138,SALTNIC A6H1007,120,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00131,PROPYLENE GLYCOL (PG),56,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL ORANGE,MIXING - TROPICAL ORANGE,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,11,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL PASSIONFRUIT,MIXING - TROPICAL PASSIONFRUIT,RMLIQ00086,MANGGA B7P2010,80.4,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL PASSIONFRUIT,MIXING - TROPICAL PASSIONFRUIT,RMLIQ00090,MANGGA E1S6005,26.8,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL PASSIONFRUIT,MIXING - TROPICAL PASSIONFRUIT,RMLIQ00099,MARKISA E1S6004,35.7,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL PASSIONFRUIT,MIXING - TROPICAL PASSIONFRUIT,RMLIQ00150,SOUR A6H1016,17.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL PASSIONFRUIT,MIXING - TROPICAL PASSIONFRUIT,RMLIQ00169,SWEETNER A6H1010,44.6,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - TROPICAL PASSIONFRUIT,MIXING - TROPICAL PASSIONFRUIT,RMLIQ00039,CHILLER A6H1004,133.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
